event_id,customer_id,subscription_id,event_type,event_date,event_value,created_at
9153,416,4200,settings_change,2024-06-08,46.0,2024-06-08 00:00:00
9154,2473,2038,feature_usage,2024-01-17,38.78,2024-01-17 00:00:00
9155,851,95,support_ticket,2024-02-26,98.31,2024-02-26 00:00:00
9156,563,395,share,2024-03-01,40.64,2024-03-01 00:00:00
9157,4545,5722,download,2023-09-12,42.24,2023-09-12 00:00:00
9158,3515,2479,support_ticket,2023-04-09,22.31,2023-04-09 00:00:00
9159,1959,4393,api_call,2023-07-20,78.76,2023-07-20 00:00:00
9160,1676,2986,export_data,2023-05-17,57.37,2023-05-17 00:00:00
9161,1258,4028,feature_usage,2023-09-21,11.78,2023-09-21 00:00:00
9162,3225,3181,support_ticket,2023-08-01,95.78,2023-08-01 00:00:00
9163,2565,742,feature_usage,2023-12-16,24.79,2023-12-16 00:00:00
9164,2114,2859,share,2024-12-17,7.42,2024-12-17 00:00:00
9165,111,3855,payment,2023-10-12,8.59,2023-10-12 00:00:00
9166,708,735,share,2023-02-20,90.04,2023-02-20 00:00:00
9167,4386,310,feature_usage,2023-05-03,26.52,2023-05-03 00:00:00
9168,4995,2401,settings_change,2024-12-21,41.97,2024-12-21 00:00:00
9169,4740,2475,api_call,2023-07-11,33.28,2023-07-11 00:00:00
9170,2748,5360,download,2023-12-15,97.69,2023-12-15 00:00:00
9171,3633,3344,login,2024-04-07,59.07,2024-04-07 00:00:00
9172,4323,4552,settings_change,2024-11-04,74.09,2024-11-04 00:00:00
9173,4638,4329,payment,2024-01-17,40.4,2024-01-17 00:00:00
9174,4674,2716,profile_update,2024-09-12,33.68,2024-09-12 00:00:00
9175,1061,435,download,2024-01-20,26.11,2024-01-20 00:00:00
9176,3543,5568,invite,2024-08-02,79.86,2024-08-02 00:00:00
9177,819,4372,share,2023-10-19,50.6,2023-10-19 00:00:00
9178,1123,2461,upload,2024-04-17,40.29,2024-04-17 00:00:00
9179,2714,5717,payment,2023-11-20,20.78,2023-11-20 00:00:00
9180,3524,1668,login,2024-01-06,4.18,2024-01-06 00:00:00
9181,2454,3608,upload,2023-10-08,45.63,2023-10-08 00:00:00
9182,205,5823,export_data,2024-03-31,40.5,2024-03-31 00:00:00
9183,676,528,support_ticket,2024-11-24,23.56,2024-11-24 00:00:00
9184,4785,5459,support_ticket,2024-11-17,36.6,2024-11-17 00:00:00
9185,2671,3473,feature_usage,2023-05-20,90.88,2023-05-20 00:00:00
9186,4104,4885,profile_update,2024-11-14,80.75,2024-11-14 00:00:00
9187,549,904,feature_usage,2024-11-28,59.3,2024-11-28 00:00:00
9188,4269,2791,login,2023-02-11,10.86,2023-02-11 00:00:00
9189,1997,3210,settings_change,2023-04-05,34.4,2023-04-05 00:00:00
9190,44,778,payment,2023-10-01,66.38,2023-10-01 00:00:00
9191,2598,2035,feature_usage,2024-08-30,53.54,2024-08-30 00:00:00
9192,3401,1618,feature_usage,2024-03-17,30.34,2024-03-17 00:00:00
9193,4689,2453,invite,2024-07-22,82.62,2024-07-22 00:00:00
9194,961,1910,payment,2024-03-01,4.44,2024-03-01 00:00:00
9195,353,3145,export_data,2023-10-04,26.07,2023-10-04 00:00:00
9196,373,5974,download,2024-10-21,64.02,2024-10-21 00:00:00
9197,1378,29,download,2024-08-13,76.55,2024-08-13 00:00:00
9198,3182,2937,api_call,2024-08-21,36.74,2024-08-21 00:00:00
9199,733,405,download,2023-12-10,37.37,2023-12-10 00:00:00
9200,356,19,share,2024-04-13,35.15,2024-04-13 00:00:00
9201,1095,1453,invite,2024-01-12,74.05,2024-01-12 00:00:00
9202,647,2616,support_ticket,2023-12-13,68.1,2023-12-13 00:00:00
9203,3166,5734,api_call,2024-12-06,30.05,2024-12-06 00:00:00
9204,3227,2509,invite,2024-08-13,3.56,2024-08-13 00:00:00
9205,3286,5567,upload,2024-10-30,78.23,2024-10-30 00:00:00
9206,3132,3171,settings_change,2023-05-28,94.98,2023-05-28 00:00:00
9207,977,609,feature_usage,2024-04-19,64.64,2024-04-19 00:00:00
9208,3417,2465,feature_usage,2024-02-29,60.65,2024-02-29 00:00:00
9209,917,3956,profile_update,2024-06-19,9.82,2024-06-19 00:00:00
9210,1804,5476,upload,2023-12-13,9.66,2023-12-13 00:00:00
9211,4445,1245,settings_change,2024-03-23,82.5,2024-03-23 00:00:00
9212,1880,1445,login,2024-02-14,5.77,2024-02-14 00:00:00
9213,3163,2328,settings_change,2023-10-22,80.29,2023-10-22 00:00:00
9214,2887,2907,invite,2023-12-13,0.78,2023-12-13 00:00:00
9215,2683,1193,invite,2024-03-28,56.32,2024-03-28 00:00:00
9216,1262,4673,export_data,2024-05-08,27.21,2024-05-08 00:00:00
9217,1884,2697,invite,2023-07-25,74.43,2023-07-25 00:00:00
9218,4629,282,payment,2024-08-01,95.75,2024-08-01 00:00:00
9219,2714,3673,share,2024-04-27,42.84,2024-04-27 00:00:00
9220,777,3863,support_ticket,2023-11-22,24.59,2023-11-22 00:00:00
9221,1019,1131,login,2023-10-10,98.36,2023-10-10 00:00:00
9222,4187,2795,support_ticket,2024-06-03,17.87,2024-06-03 00:00:00
9223,4501,2294,upload,2023-12-17,2.54,2023-12-17 00:00:00
9224,93,4430,share,2023-12-07,2.56,2023-12-07 00:00:00
9225,1447,1608,support_ticket,2024-07-20,59.36,2024-07-20 00:00:00
9226,3492,2417,support_ticket,2024-04-19,2.32,2024-04-19 00:00:00
9227,2476,3132,api_call,2023-10-31,10.92,2023-10-31 00:00:00
9228,3827,1169,support_ticket,2023-08-07,4.21,2023-08-07 00:00:00
9229,4281,645,download,2023-08-21,25.58,2023-08-21 00:00:00
9230,2228,2726,login,2024-01-02,51.78,2024-01-02 00:00:00
9231,3876,4412,upload,2023-11-29,96.49,2023-11-29 00:00:00
9232,2487,2279,export_data,2023-10-19,59.89,2023-10-19 00:00:00
9233,1701,4353,share,2024-08-23,46.32,2024-08-23 00:00:00
9234,2060,4830,profile_update,2024-09-28,47.46,2024-09-28 00:00:00
9235,3234,3830,feature_usage,2023-06-26,66.94,2023-06-26 00:00:00
9236,443,2458,payment,2023-10-16,14.91,2023-10-16 00:00:00
9237,3742,1429,api_call,2023-02-02,70.29,2023-02-02 00:00:00
9238,1572,484,share,2024-01-25,49.3,2024-01-25 00:00:00
9239,3437,3721,invite,2023-10-28,73.55,2023-10-28 00:00:00
9240,2608,5837,payment,2024-10-11,46.64,2024-10-11 00:00:00
9241,1660,2269,payment,2024-06-08,51.4,2024-06-08 00:00:00
9242,1549,2529,settings_change,2024-02-04,35.98,2024-02-04 00:00:00
9243,192,3624,share,2024-06-24,90.77,2024-06-24 00:00:00
9244,4889,5428,share,2023-09-20,53.35,2023-09-20 00:00:00
9245,2795,2152,share,2023-11-12,32.36,2023-11-12 00:00:00
9246,4155,3570,settings_change,2024-11-26,34.06,2024-11-26 00:00:00
9247,1975,3184,upload,2024-04-16,10.54,2024-04-16 00:00:00
9248,2961,3935,download,2024-01-19,42.1,2024-01-19 00:00:00
9249,517,1733,upload,2023-06-29,23.99,2023-06-29 00:00:00
9250,2082,4134,support_ticket,2024-10-18,88.99,2024-10-18 00:00:00
9251,2298,5898,login,2024-05-17,98.47,2024-05-17 00:00:00
9252,3811,2981,upload,2024-05-28,55.84,2024-05-28 00:00:00
9253,1080,3521,api_call,2024-05-27,3.26,2024-05-27 00:00:00
9254,670,3653,export_data,2024-02-19,11.88,2024-02-19 00:00:00
9255,3706,248,upload,2024-04-09,73.81,2024-04-09 00:00:00
9256,596,3539,api_call,2024-02-18,80.82,2024-02-18 00:00:00
9257,1729,5892,settings_change,2023-07-03,86.67,2023-07-03 00:00:00
9258,2268,3006,settings_change,2024-03-31,19.21,2024-03-31 00:00:00
9259,2493,4823,share,2024-11-26,69.95,2024-11-26 00:00:00
9260,4147,3536,export_data,2024-09-22,4.88,2024-09-22 00:00:00
9261,4244,4890,share,2024-06-29,95.71,2024-06-29 00:00:00
9262,4562,3052,profile_update,2024-09-06,0.1,2024-09-06 00:00:00
9263,1491,2464,download,2024-04-10,57.28,2024-04-10 00:00:00
9264,797,491,upload,2024-10-03,33.23,2024-10-03 00:00:00
9265,4838,1212,login,2023-12-03,62.74,2023-12-03 00:00:00
9266,4800,912,export_data,2024-12-16,18.09,2024-12-16 00:00:00
9267,3568,5077,share,2024-07-30,23.89,2024-07-30 00:00:00
9268,3788,2664,upload,2023-03-25,47.41,2023-03-25 00:00:00
9269,3821,2484,profile_update,2023-12-26,88.66,2023-12-26 00:00:00
9270,3818,608,profile_update,2024-11-29,35.41,2024-11-29 00:00:00
9271,1196,2557,profile_update,2024-03-11,23.54,2024-03-11 00:00:00
9272,102,1239,login,2024-03-24,35.54,2024-03-24 00:00:00
9273,1333,2964,upload,2024-03-11,30.8,2024-03-11 00:00:00
9274,3169,956,support_ticket,2023-07-24,45.78,2023-07-24 00:00:00
9275,1008,3790,upload,2024-02-16,63.45,2024-02-16 00:00:00
9276,1388,109,feature_usage,2023-05-24,91.18,2023-05-24 00:00:00
9277,4994,2904,settings_change,2023-12-21,33.96,2023-12-21 00:00:00
9278,4101,3809,export_data,2024-03-24,20.12,2024-03-24 00:00:00
9279,140,1358,download,2024-11-07,38.08,2024-11-07 00:00:00
9280,1947,1522,upload,2024-01-31,3.55,2024-01-31 00:00:00
9281,3518,424,feature_usage,2023-10-24,2.88,2023-10-24 00:00:00
9282,4246,556,upload,2024-06-17,75.23,2024-06-17 00:00:00
9283,3370,4814,login,2024-08-30,62.81,2024-08-30 00:00:00
9284,4471,243,upload,2023-06-17,38.9,2023-06-17 00:00:00
9285,2101,440,share,2024-04-11,18.76,2024-04-11 00:00:00
9286,4520,3885,export_data,2024-06-23,57.96,2024-06-23 00:00:00
9287,2401,3062,settings_change,2023-11-29,42.3,2023-11-29 00:00:00
9288,1595,1447,download,2024-10-23,30.99,2024-10-23 00:00:00
9289,1105,217,invite,2023-10-27,37.6,2023-10-27 00:00:00
9290,685,2649,share,2023-06-21,74.24,2023-06-21 00:00:00
9291,1176,1663,payment,2024-01-21,96.33,2024-01-21 00:00:00
9292,4865,1054,upload,2023-08-15,35.88,2023-08-15 00:00:00
9293,1777,4472,download,2024-02-23,41.63,2024-02-23 00:00:00
9294,4612,5855,download,2023-02-03,19.29,2023-02-03 00:00:00
9295,1270,4583,export_data,2024-08-19,98.89,2024-08-19 00:00:00
9296,2081,920,feature_usage,2023-11-01,69.81,2023-11-01 00:00:00
9297,2686,3867,api_call,2023-06-12,4.69,2023-06-12 00:00:00
9298,3041,5956,feature_usage,2024-02-16,68.2,2024-02-16 00:00:00
9299,571,5068,download,2023-05-20,54.27,2023-05-20 00:00:00
9300,3015,4816,download,2024-05-08,92.86,2024-05-08 00:00:00
9301,838,1753,login,2024-08-16,88.82,2024-08-16 00:00:00
9302,1765,2053,api_call,2024-08-20,49.95,2024-08-20 00:00:00
9303,3614,5884,settings_change,2024-11-12,78.43,2024-11-12 00:00:00
9304,3773,4768,feature_usage,2024-07-06,85.89,2024-07-06 00:00:00
9305,2511,5554,profile_update,2024-03-12,77.49,2024-03-12 00:00:00
9306,3362,3850,login,2024-05-07,69.36,2024-05-07 00:00:00
9307,1014,4588,invite,2024-07-03,94.14,2024-07-03 00:00:00
9308,569,5053,export_data,2024-06-13,50.71,2024-06-13 00:00:00
9309,1269,3241,download,2023-10-10,93.81,2023-10-10 00:00:00
9310,4955,2265,share,2024-06-26,3.25,2024-06-26 00:00:00
9311,4823,5452,download,2024-10-05,22.52,2024-10-05 00:00:00
9312,4250,3835,feature_usage,2024-12-02,66.38,2024-12-02 00:00:00
9313,1772,1371,support_ticket,2024-06-10,78.85,2024-06-10 00:00:00
9314,3355,5768,api_call,2024-11-28,4.46,2024-11-28 00:00:00
9315,169,1962,upload,2024-12-19,5.45,2024-12-19 00:00:00
9316,3582,1928,download,2023-08-29,99.58,2023-08-29 00:00:00
9317,672,1537,upload,2024-02-27,37.66,2024-02-27 00:00:00
9318,4451,3256,settings_change,2024-11-18,52.12,2024-11-18 00:00:00
9319,2553,3761,export_data,2024-07-02,24.52,2024-07-02 00:00:00
9320,3954,1226,upload,2023-07-16,24.81,2023-07-16 00:00:00
9321,2100,1704,download,2023-09-15,85.74,2023-09-15 00:00:00
9322,480,1551,share,2024-01-12,72.17,2024-01-12 00:00:00
9323,238,1348,feature_usage,2023-10-18,81.92,2023-10-18 00:00:00
9324,4871,1081,download,2024-07-16,66.62,2024-07-16 00:00:00
9325,721,1037,profile_update,2024-03-09,28.13,2024-03-09 00:00:00
9326,4983,3745,support_ticket,2024-10-04,86.53,2024-10-04 00:00:00
9327,3575,2217,download,2023-04-06,18.25,2023-04-06 00:00:00
9328,3089,241,login,2024-03-02,16.24,2024-03-02 00:00:00
9329,2971,1063,api_call,2023-11-13,60.83,2023-11-13 00:00:00
9330,866,2246,export_data,2024-05-29,53.59,2024-05-29 00:00:00
9331,474,4891,login,2024-06-23,84.52,2024-06-23 00:00:00
9332,2082,1628,download,2024-10-31,50.75,2024-10-31 00:00:00
9333,991,1246,api_call,2024-01-19,36.42,2024-01-19 00:00:00
9334,4077,5492,login,2024-01-05,34.56,2024-01-05 00:00:00
9335,4026,2172,profile_update,2023-09-30,9.2,2023-09-30 00:00:00
9336,1464,2790,export_data,2024-11-15,92.5,2024-11-15 00:00:00
9337,4546,1769,upload,2023-10-02,15.92,2023-10-02 00:00:00
9338,3909,1262,invite,2024-11-25,13.86,2024-11-25 00:00:00
9339,286,3826,download,2024-02-04,41.19,2024-02-04 00:00:00
9340,2182,834,api_call,2023-11-18,0.31,2023-11-18 00:00:00
9341,3553,1300,export_data,2024-01-11,76.73,2024-01-11 00:00:00
9342,4545,678,feature_usage,2023-04-12,1.59,2023-04-12 00:00:00
9343,4353,1121,login,2023-03-29,63.17,2023-03-29 00:00:00
9344,516,2337,export_data,2023-08-13,86.7,2023-08-13 00:00:00
9345,4869,5385,settings_change,2023-12-22,10.31,2023-12-22 00:00:00
9346,2782,26,export_data,2023-09-08,58.9,2023-09-08 00:00:00
9347,2214,1579,profile_update,2023-08-28,59.26,2023-08-28 00:00:00
9348,881,4957,upload,2024-03-15,13.97,2024-03-15 00:00:00
9349,370,354,payment,2024-02-17,33.88,2024-02-17 00:00:00
9350,1653,4054,feature_usage,2024-01-05,44.31,2024-01-05 00:00:00
9351,4794,4240,login,2023-09-06,36.27,2023-09-06 00:00:00
9352,3836,921,payment,2024-03-19,17.49,2024-03-19 00:00:00
9353,3169,88,invite,2024-01-06,34.41,2024-01-06 00:00:00
9354,2464,3004,download,2023-12-24,49.67,2023-12-24 00:00:00
9355,1889,5990,download,2024-02-19,84.81,2024-02-19 00:00:00
9356,133,5480,profile_update,2024-05-27,60.79,2024-05-27 00:00:00
9357,629,624,login,2023-09-26,2.52,2023-09-26 00:00:00
9358,1898,5368,login,2023-03-23,92.42,2023-03-23 00:00:00
9359,2484,5112,upload,2023-05-06,17.7,2023-05-06 00:00:00
9360,4794,974,support_ticket,2023-09-23,44.92,2023-09-23 00:00:00
9361,831,5371,login,2024-07-09,38.91,2024-07-09 00:00:00
9362,1221,871,support_ticket,2024-04-26,37.32,2024-04-26 00:00:00
9363,117,2667,share,2024-08-09,97.64,2024-08-09 00:00:00
9364,1731,1887,profile_update,2024-09-25,47.23,2024-09-25 00:00:00
9365,4833,5264,feature_usage,2024-02-08,9.71,2024-02-08 00:00:00
9366,470,5189,upload,2024-12-10,50.13,2024-12-10 00:00:00
9367,4737,1316,feature_usage,2024-01-06,48.41,2024-01-06 00:00:00
9368,2573,100,support_ticket,2023-10-20,99.58,2023-10-20 00:00:00
9369,1566,2788,upload,2024-08-27,76.94,2024-08-27 00:00:00
9370,4673,2838,feature_usage,2023-11-15,98.15,2023-11-15 00:00:00
9371,224,21,upload,2024-11-20,5.5,2024-11-20 00:00:00
9372,3330,3291,payment,2024-05-31,55.7,2024-05-31 00:00:00
9373,3102,5667,export_data,2024-12-24,8.62,2024-12-24 00:00:00
9374,192,548,payment,2024-08-13,11.07,2024-08-13 00:00:00
9375,1692,1494,export_data,2023-09-06,41.75,2023-09-06 00:00:00
9376,4446,950,settings_change,2023-12-01,66.84,2023-12-01 00:00:00
9377,3289,4204,export_data,2024-10-14,74.91,2024-10-14 00:00:00
9378,2062,5395,settings_change,2024-06-24,64.34,2024-06-24 00:00:00
9379,4040,2308,support_ticket,2023-11-11,38.38,2023-11-11 00:00:00
9380,2386,2331,api_call,2024-03-17,53.11,2024-03-17 00:00:00
9381,638,5807,payment,2023-09-02,87.98,2023-09-02 00:00:00
9382,2608,3515,feature_usage,2024-03-09,30.65,2024-03-09 00:00:00
9383,3719,2864,share,2024-11-02,0.32,2024-11-02 00:00:00
9384,4991,1654,download,2024-02-19,87.35,2024-02-19 00:00:00
9385,809,4257,download,2024-05-03,89.2,2024-05-03 00:00:00
9386,1749,4426,profile_update,2023-06-26,47.66,2023-06-26 00:00:00
9387,3006,1432,profile_update,2023-11-09,16.15,2023-11-09 00:00:00
9388,1633,2806,support_ticket,2023-10-22,91.04,2023-10-22 00:00:00
9389,2779,721,share,2024-12-14,74.95,2024-12-14 00:00:00
9390,299,1947,login,2024-06-03,29.22,2024-06-03 00:00:00
9391,4793,4844,export_data,2024-05-24,66.52,2024-05-24 00:00:00
9392,2383,1565,upload,2023-11-09,90.96,2023-11-09 00:00:00
9393,3260,4914,download,2024-04-28,80.59,2024-04-28 00:00:00
9394,2380,2991,invite,2023-11-30,26.09,2023-11-30 00:00:00
9395,1773,4570,settings_change,2023-11-11,43.35,2023-11-11 00:00:00
9396,1330,49,settings_change,2024-06-08,12.12,2024-06-08 00:00:00
9397,4513,537,feature_usage,2023-09-04,1.45,2023-09-04 00:00:00
9398,2904,2318,support_ticket,2024-06-10,83.75,2024-06-10 00:00:00
9399,3839,3541,export_data,2023-06-06,53.11,2023-06-06 00:00:00
9400,2806,2725,settings_change,2024-04-26,35.54,2024-04-26 00:00:00
9401,2231,1492,profile_update,2024-12-09,7.23,2024-12-09 00:00:00
9402,2796,4761,invite,2024-03-23,79.78,2024-03-23 00:00:00
9403,506,527,profile_update,2024-10-11,41.18,2024-10-11 00:00:00
9404,3253,359,profile_update,2023-05-26,65.72,2023-05-26 00:00:00
9405,3339,2398,download,2023-11-06,14.81,2023-11-06 00:00:00
9406,1671,869,feature_usage,2024-06-06,7.15,2024-06-06 00:00:00
9407,2367,3495,share,2024-10-23,71.03,2024-10-23 00:00:00
9408,4058,4653,share,2024-02-16,72.01,2024-02-16 00:00:00
9409,3827,4006,share,2023-07-28,44.96,2023-07-28 00:00:00
9410,2114,4088,feature_usage,2024-04-07,46.96,2024-04-07 00:00:00
9411,4903,3706,export_data,2023-04-29,10.27,2023-04-29 00:00:00
9412,4445,1245,export_data,2023-06-06,21.46,2023-06-06 00:00:00
9413,107,301,upload,2023-08-07,46.98,2023-08-07 00:00:00
9414,3324,1296,download,2024-11-11,5.66,2024-11-11 00:00:00
9415,4468,4481,upload,2023-03-03,7.87,2023-03-03 00:00:00
9416,1086,5276,download,2023-10-17,43.89,2023-10-17 00:00:00
9417,1961,2061,upload,2024-06-08,70.86,2024-06-08 00:00:00
9418,1893,216,upload,2024-11-19,99.17,2024-11-19 00:00:00
9419,3260,4914,export_data,2024-04-12,12.25,2024-04-12 00:00:00
9420,4107,5851,download,2024-09-06,75.77,2024-09-06 00:00:00
9421,389,3297,login,2024-04-01,6.72,2024-04-01 00:00:00
9422,4674,2716,api_call,2024-06-14,98.42,2024-06-14 00:00:00
9423,944,3101,payment,2024-06-20,39.21,2024-06-20 00:00:00
9424,4537,4633,profile_update,2024-07-20,9.04,2024-07-20 00:00:00
9425,2666,5024,share,2024-11-27,73.67,2024-11-27 00:00:00
9426,909,260,invite,2023-10-26,39.1,2023-10-26 00:00:00
9427,404,2195,share,2024-06-15,63.6,2024-06-15 00:00:00
9428,3978,4418,payment,2023-11-21,14.5,2023-11-21 00:00:00
9429,674,4687,invite,2024-10-27,25.06,2024-10-27 00:00:00
9430,4319,4634,download,2023-10-16,43.42,2023-10-16 00:00:00
9431,2746,3384,payment,2023-12-17,86.83,2023-12-17 00:00:00
9432,2756,5944,payment,2024-05-26,91.12,2024-05-26 00:00:00
9433,4352,3579,support_ticket,2023-07-05,81.56,2023-07-05 00:00:00
9434,2525,5446,settings_change,2024-03-11,96.28,2024-03-11 00:00:00
9435,3362,4420,share,2023-11-20,20.04,2023-11-20 00:00:00
9436,1701,4353,settings_change,2023-11-13,40.54,2023-11-13 00:00:00
9437,3431,2100,feature_usage,2024-01-20,38.44,2024-01-20 00:00:00
9438,1597,2370,feature_usage,2023-12-31,54.72,2023-12-31 00:00:00
9439,3664,387,share,2023-08-23,26.81,2023-08-23 00:00:00
9440,2216,3968,login,2023-02-22,51.9,2023-02-22 00:00:00
9441,2797,5810,download,2024-08-26,51.77,2024-08-26 00:00:00
9442,3090,3428,export_data,2023-07-28,66.31,2023-07-28 00:00:00
9443,29,2467,support_ticket,2024-05-13,1.9,2024-05-13 00:00:00
9444,281,3307,settings_change,2024-09-13,39.79,2024-09-13 00:00:00
9445,1340,1424,api_call,2023-03-23,61.33,2023-03-23 00:00:00
9446,3149,1590,export_data,2023-07-30,61.56,2023-07-30 00:00:00
9447,2076,4322,profile_update,2024-10-20,79.36,2024-10-20 00:00:00
9448,3091,4323,share,2024-06-26,73.85,2024-06-26 00:00:00
9449,4495,992,download,2023-10-06,10.07,2023-10-06 00:00:00
9450,2163,898,payment,2024-06-24,2.2,2024-06-24 00:00:00
9451,2040,2374,profile_update,2024-11-21,45.93,2024-11-21 00:00:00
9452,649,5511,feature_usage,2024-10-28,33.35,2024-10-28 00:00:00
9453,1330,3565,api_call,2024-04-02,58.46,2024-04-02 00:00:00
9454,3386,2434,invite,2023-08-30,84.76,2023-08-30 00:00:00
9455,64,3329,invite,2023-02-17,88.12,2023-02-17 00:00:00
9456,2607,2046,payment,2024-05-06,4.91,2024-05-06 00:00:00
9457,669,4652,profile_update,2024-08-15,89.94,2024-08-15 00:00:00
9458,1390,2238,payment,2024-05-12,81.21,2024-05-12 00:00:00
9459,1297,1606,profile_update,2024-06-14,32.99,2024-06-14 00:00:00
9460,4485,5200,profile_update,2024-08-23,17.79,2024-08-23 00:00:00
9461,2827,2322,profile_update,2023-08-31,99.36,2023-08-31 00:00:00
9462,623,1205,share,2024-10-16,14.6,2024-10-16 00:00:00
9463,3978,4418,share,2024-06-25,46.81,2024-06-25 00:00:00
9464,2259,3123,login,2024-04-20,6.6,2024-04-20 00:00:00
9465,314,5095,upload,2024-06-06,93.36,2024-06-06 00:00:00
9466,1659,2112,export_data,2023-11-21,36.77,2023-11-21 00:00:00
9467,1903,4461,invite,2023-09-01,51.42,2023-09-01 00:00:00
9468,1757,4058,profile_update,2024-08-29,33.99,2024-08-29 00:00:00
9469,4134,2732,profile_update,2023-07-14,55.31,2023-07-14 00:00:00
9470,393,4728,feature_usage,2023-10-06,38.05,2023-10-06 00:00:00
9471,2336,427,payment,2024-10-17,98.42,2024-10-17 00:00:00
9472,2200,3153,payment,2024-08-31,19.97,2024-08-31 00:00:00
9473,2563,4778,login,2024-11-14,55.95,2024-11-14 00:00:00
9474,3353,1356,feature_usage,2024-06-03,69.77,2024-06-03 00:00:00
9475,2024,3540,invite,2024-11-02,86.44,2024-11-02 00:00:00
9476,1663,4553,share,2024-03-30,45.8,2024-03-30 00:00:00
9477,2071,830,api_call,2023-07-04,95.21,2023-07-04 00:00:00
9478,1874,5453,share,2024-04-18,29.04,2024-04-18 00:00:00
9479,844,5636,download,2023-03-25,9.39,2023-03-25 00:00:00
9480,3591,640,api_call,2023-12-13,28.72,2023-12-13 00:00:00
9481,1502,5345,export_data,2023-06-28,38.5,2023-06-28 00:00:00
9482,2550,1912,settings_change,2024-04-12,65.41,2024-04-12 00:00:00
9483,767,1343,invite,2024-10-27,58.78,2024-10-27 00:00:00
9484,1014,4588,payment,2024-05-27,9.51,2024-05-27 00:00:00
9485,3596,5478,export_data,2023-12-30,63.43,2023-12-30 00:00:00
9486,801,5559,payment,2024-04-12,2.19,2024-04-12 00:00:00
9487,882,884,invite,2023-10-22,54.7,2023-10-22 00:00:00
9488,643,2882,share,2024-03-22,6.57,2024-03-22 00:00:00
9489,997,4042,support_ticket,2023-07-11,73.23,2023-07-11 00:00:00
9490,2491,5509,login,2024-09-21,17.41,2024-09-21 00:00:00
9491,545,3026,payment,2023-08-21,80.86,2023-08-21 00:00:00
9492,3851,5797,settings_change,2024-11-21,67.69,2024-11-21 00:00:00
9493,1078,1223,login,2023-12-19,20.3,2023-12-19 00:00:00
9494,660,3580,upload,2024-01-07,73.05,2024-01-07 00:00:00
9495,1268,864,login,2024-05-14,27.5,2024-05-14 00:00:00
9496,1423,3383,invite,2024-10-09,87.44,2024-10-09 00:00:00
9497,3265,432,api_call,2024-01-27,91.36,2024-01-27 00:00:00
9498,94,3944,settings_change,2023-07-16,96.13,2023-07-16 00:00:00
9499,3958,2099,share,2023-10-23,78.07,2023-10-23 00:00:00
