subscription_id,customer_id,plan_id,plan_name,mrr,start_date,end_date,status,billing_period,created_at
1619,4880,1,Basic,9.99,2023-10-13,2024-06-09,churned,annual,2023-10-13 00:00:00
1620,4610,1,Basic,9.99,2023-12-16,2024-09-11,churned,monthly,2023-12-16 00:00:00
1621,3761,4,Enterprise,99.99,2023-11-30,2023-12-30,churned,annual,2023-11-30 00:00:00
1622,3039,3,Premium,49.99,2023-05-28,,active,annual,2023-05-28 00:00:00
1623,1249,1,Basic,9.99,2023-06-29,,active,monthly,2023-06-29 00:00:00
1624,3941,4,Enterprise,99.99,2023-07-30,,active,monthly,2023-07-30 00:00:00
1625,3826,4,Enterprise,99.99,2023-10-02,2023-12-31,churned,monthly,2023-10-02 00:00:00
1626,2294,1,Basic,9.99,2023-10-07,,active,annual,2023-10-07 00:00:00
1627,2456,4,Enterprise,99.99,2023-05-23,,active,monthly,2023-05-23 00:00:00
1628,2082,2,Standard,19.99,2023-06-17,,active,annual,2023-06-17 00:00:00
1629,262,1,Basic,9.99,2023-11-22,,active,annual,2023-11-22 00:00:00
1630,1023,1,Basic,9.99,2023-09-01,,active,monthly,2023-09-01 00:00:00
1631,3511,1,Basic,9.99,2023-06-12,,active,monthly,2023-06-12 00:00:00
1632,1161,3,Premium,49.99,2023-07-22,2024-02-17,churned,annual,2023-07-22 00:00:00
1633,2769,2,Standard,19.99,2023-02-04,,active,annual,2023-02-04 00:00:00
1634,3088,1,Basic,9.99,2023-06-26,,active,annual,2023-06-26 00:00:00
1635,3466,1,Basic,9.99,2023-11-03,,active,monthly,2023-11-03 00:00:00
1636,257,3,Premium,49.99,2023-06-11,2024-01-07,churned,monthly,2023-06-11 00:00:00
1637,2399,1,Basic,9.99,2023-12-07,,active,monthly,2023-12-07 00:00:00
1638,3286,1,Basic,9.99,2023-06-13,,active,monthly,2023-06-13 00:00:00
1639,25,4,Enterprise,99.99,2023-05-15,2023-11-11,churned,annual,2023-05-15 00:00:00
1640,2820,1,Basic,9.99,2023-07-28,,active,monthly,2023-07-28 00:00:00
1641,328,1,Basic,9.99,2023-12-09,,active,monthly,2023-12-09 00:00:00
1642,4519,1,Basic,9.99,2023-05-15,,active,monthly,2023-05-15 00:00:00
1643,4338,2,Standard,19.99,2023-05-21,2024-01-16,churned,monthly,2023-05-21 00:00:00
1644,1666,4,Enterprise,99.99,2023-12-03,,active,annual,2023-12-03 00:00:00
1645,1021,2,Standard,19.99,2023-10-10,,active,monthly,2023-10-10 00:00:00
1646,4317,4,Enterprise,99.99,2023-08-23,2024-02-19,churned,annual,2023-08-23 00:00:00
1647,4756,2,Standard,19.99,2023-09-06,,active,monthly,2023-09-06 00:00:00
1648,4496,1,Basic,9.99,2023-06-27,,active,annual,2023-06-27 00:00:00
1649,1559,4,Enterprise,99.99,2023-12-25,,active,annual,2023-12-25 00:00:00
1650,3835,4,Enterprise,99.99,2023-06-19,2024-05-14,churned,annual,2023-06-19 00:00:00
1651,4196,4,Enterprise,99.99,2023-05-16,,active,annual,2023-05-16 00:00:00
1652,2551,2,Standard,19.99,2024-01-12,,active,monthly,2024-01-12 00:00:00
1653,4231,1,Basic,9.99,2023-04-09,,active,annual,2023-04-09 00:00:00
1654,4991,1,Basic,9.99,2023-06-26,2024-03-22,churned,monthly,2023-06-26 00:00:00
1655,4760,4,Enterprise,99.99,2023-08-09,2023-09-08,churned,monthly,2023-08-09 00:00:00
1656,2461,4,Enterprise,99.99,2023-10-10,,active,annual,2023-10-10 00:00:00
1657,192,1,Basic,9.99,2023-12-19,,active,annual,2023-12-19 00:00:00
1658,203,2,Standard,19.99,2023-02-06,2023-07-06,churned,annual,2023-02-06 00:00:00
1659,3177,1,Basic,9.99,2023-08-09,,active,annual,2023-08-09 00:00:00
1660,1938,1,Basic,9.99,2023-06-04,,active,annual,2023-06-04 00:00:00
1661,1206,3,Premium,49.99,2024-01-14,,active,annual,2024-01-14 00:00:00
1662,2800,3,Premium,49.99,2023-10-16,,active,monthly,2023-10-16 00:00:00
1663,1176,3,Premium,49.99,2023-11-19,2024-03-18,churned,monthly,2023-11-19 00:00:00
1664,4020,2,Standard,19.99,2024-01-15,,active,monthly,2024-01-15 00:00:00
1665,1035,3,Premium,49.99,2023-02-07,,active,monthly,2023-02-07 00:00:00
1666,2847,4,Enterprise,99.99,2023-12-19,,active,monthly,2023-12-19 00:00:00
1667,254,3,Premium,49.99,2023-03-20,,active,annual,2023-03-20 00:00:00
1668,3524,4,Enterprise,99.99,2023-09-16,,active,monthly,2023-09-16 00:00:00
1669,3588,3,Premium,49.99,2023-12-09,2024-01-08,churned,annual,2023-12-09 00:00:00
1670,3931,1,Basic,9.99,2024-01-10,,active,annual,2024-01-10 00:00:00
1671,2825,1,Basic,9.99,2023-01-23,2023-10-20,churned,annual,2023-01-23 00:00:00
1672,2309,4,Enterprise,99.99,2023-10-14,,active,annual,2023-10-14 00:00:00
1673,2142,3,Premium,49.99,2023-03-21,,active,monthly,2023-03-21 00:00:00
1674,1983,3,Premium,49.99,2023-04-06,,active,annual,2023-04-06 00:00:00
1675,4867,2,Standard,19.99,2023-06-08,,active,annual,2023-06-08 00:00:00
1676,4254,3,Premium,49.99,2023-11-13,2024-10-08,churned,annual,2023-11-13 00:00:00
1677,3605,1,Basic,9.99,2023-11-14,2024-06-11,churned,annual,2023-11-14 00:00:00
1678,1472,1,Basic,9.99,2023-10-18,,active,monthly,2023-10-18 00:00:00
1679,1575,1,Basic,9.99,2023-08-08,,active,annual,2023-08-08 00:00:00
1680,4796,4,Enterprise,99.99,2024-01-06,,active,monthly,2024-01-06 00:00:00
1681,4135,2,Standard,19.99,2023-05-16,,active,annual,2023-05-16 00:00:00
1682,3130,4,Enterprise,99.99,2023-02-13,,active,monthly,2023-02-13 00:00:00
1683,2074,2,Standard,19.99,2023-03-04,2023-04-03,churned,monthly,2023-03-04 00:00:00
1684,2407,3,Premium,49.99,2023-07-30,,active,annual,2023-07-30 00:00:00
1685,1890,1,Basic,9.99,2023-11-13,,active,annual,2023-11-13 00:00:00
1686,3137,2,Standard,19.99,2023-09-17,,active,monthly,2023-09-17 00:00:00
1687,2444,1,Basic,9.99,2023-09-22,,active,monthly,2023-09-22 00:00:00
1688,2663,2,Standard,19.99,2023-12-29,2024-01-28,churned,annual,2023-12-29 00:00:00
1689,1854,4,Enterprise,99.99,2023-01-24,2023-06-23,churned,annual,2023-01-24 00:00:00
1690,494,1,Basic,9.99,2023-12-14,2024-12-08,churned,annual,2023-12-14 00:00:00
1691,4789,3,Premium,49.99,2023-07-24,,active,monthly,2023-07-24 00:00:00
1692,3852,3,Premium,49.99,2023-02-15,,active,monthly,2023-02-15 00:00:00
1693,4948,1,Basic,9.99,2023-12-28,,active,annual,2023-12-28 00:00:00
1694,47,1,Basic,9.99,2023-07-02,,active,monthly,2023-07-02 00:00:00
1695,4240,2,Standard,19.99,2023-09-07,,active,annual,2023-09-07 00:00:00
1696,3243,1,Basic,9.99,2023-12-22,,active,annual,2023-12-22 00:00:00
1697,2502,2,Standard,19.99,2023-07-31,,active,annual,2023-07-31 00:00:00
1698,3880,4,Enterprise,99.99,2023-09-20,2024-03-18,churned,monthly,2023-09-20 00:00:00
1699,2896,4,Enterprise,99.99,2023-09-16,,active,monthly,2023-09-16 00:00:00
1700,4369,2,Standard,19.99,2023-08-18,2024-08-12,churned,monthly,2023-08-18 00:00:00
1701,2404,2,Standard,19.99,2023-03-17,2023-12-12,churned,monthly,2023-03-17 00:00:00
1702,3027,1,Basic,9.99,2023-12-10,,active,annual,2023-12-10 00:00:00
1703,1290,1,Basic,9.99,2023-08-02,,active,monthly,2023-08-02 00:00:00
1704,2100,4,Enterprise,99.99,2023-06-26,2024-01-22,churned,annual,2023-06-26 00:00:00
1705,1654,2,Standard,19.99,2023-10-14,,active,monthly,2023-10-14 00:00:00
1706,3754,1,Basic,9.99,2023-09-27,,active,monthly,2023-09-27 00:00:00
1707,1302,4,Enterprise,99.99,2023-04-06,,active,monthly,2023-04-06 00:00:00
1708,3558,1,Basic,9.99,2023-09-07,,active,annual,2023-09-07 00:00:00
1709,1763,1,Basic,9.99,2023-10-20,,active,annual,2023-10-20 00:00:00
1710,4539,3,Premium,49.99,2023-08-27,2024-04-23,churned,monthly,2023-08-27 00:00:00
1711,2955,2,Standard,19.99,2023-01-17,,active,monthly,2023-01-17 00:00:00
1712,4336,1,Basic,9.99,2023-07-17,,active,annual,2023-07-17 00:00:00
1713,4370,1,Basic,9.99,2023-06-01,,active,monthly,2023-06-01 00:00:00
1714,3772,4,Enterprise,99.99,2023-08-07,2023-10-06,churned,monthly,2023-08-07 00:00:00
1715,1784,4,Enterprise,99.99,2023-06-29,2024-03-25,churned,annual,2023-06-29 00:00:00
1716,307,1,Basic,9.99,2023-04-05,,active,monthly,2023-04-05 00:00:00
1717,4672,2,Standard,19.99,2024-01-04,2024-06-02,churned,annual,2024-01-04 00:00:00
1718,3687,3,Premium,49.99,2023-09-13,,active,monthly,2023-09-13 00:00:00
1719,2663,4,Enterprise,99.99,2023-12-04,,active,monthly,2023-12-04 00:00:00
1720,3867,4,Enterprise,99.99,2023-04-26,2023-09-23,churned,annual,2023-04-26 00:00:00
1721,3699,2,Standard,19.99,2023-06-26,2023-09-24,churned,monthly,2023-06-26 00:00:00
1722,4972,3,Premium,49.99,2023-02-24,,active,monthly,2023-02-24 00:00:00
1723,168,2,Standard,19.99,2024-01-03,2024-11-28,churned,annual,2024-01-03 00:00:00
1724,2275,1,Basic,9.99,2023-12-01,,active,monthly,2023-12-01 00:00:00
1725,4497,3,Premium,49.99,2023-08-26,2024-08-20,churned,monthly,2023-08-26 00:00:00
1726,2985,3,Premium,49.99,2023-04-25,,active,annual,2023-04-25 00:00:00
1727,1990,4,Enterprise,99.99,2023-03-14,2024-01-08,churned,monthly,2023-03-14 00:00:00
1728,1169,2,Standard,19.99,2024-01-17,2024-12-12,churned,annual,2024-01-17 00:00:00
1729,4992,3,Premium,49.99,2023-04-11,2023-07-10,churned,annual,2023-04-11 00:00:00
1730,1811,4,Enterprise,99.99,2023-12-26,,active,annual,2023-12-26 00:00:00
1731,2644,1,Basic,9.99,2023-05-05,2023-11-01,churned,annual,2023-05-05 00:00:00
1732,4243,3,Premium,49.99,2023-12-21,,active,monthly,2023-12-21 00:00:00
1733,517,1,Basic,9.99,2023-05-05,,active,monthly,2023-05-05 00:00:00
1734,4332,3,Premium,49.99,2023-11-18,,active,monthly,2023-11-18 00:00:00
1735,3413,2,Standard,19.99,2023-06-19,,active,annual,2023-06-19 00:00:00
1736,3132,3,Premium,49.99,2023-05-24,,active,annual,2023-05-24 00:00:00
1737,4435,3,Premium,49.99,2023-07-21,,active,annual,2023-07-21 00:00:00
1738,2634,2,Standard,19.99,2023-06-10,,active,monthly,2023-06-10 00:00:00
1739,3530,1,Basic,9.99,2023-11-04,,active,annual,2023-11-04 00:00:00
1740,2505,4,Enterprise,99.99,2023-05-11,2024-05-05,churned,monthly,2023-05-11 00:00:00
1741,4737,4,Enterprise,99.99,2023-07-23,,active,monthly,2023-07-23 00:00:00
1742,1257,1,Basic,9.99,2023-06-20,2023-11-17,churned,monthly,2023-06-20 00:00:00
1743,2805,1,Basic,9.99,2023-07-27,,active,monthly,2023-07-27 00:00:00
1744,3418,4,Enterprise,99.99,2023-03-30,,active,monthly,2023-03-30 00:00:00
1745,913,4,Enterprise,99.99,2023-07-17,,active,monthly,2023-07-17 00:00:00
1746,655,2,Standard,19.99,2023-08-19,,active,monthly,2023-08-19 00:00:00
1747,3224,3,Premium,49.99,2023-11-07,,active,annual,2023-11-07 00:00:00
1748,3991,3,Premium,49.99,2023-01-31,,active,monthly,2023-01-31 00:00:00
1749,3517,2,Standard,19.99,2023-08-21,2024-05-17,churned,annual,2023-08-21 00:00:00
1750,978,3,Premium,49.99,2023-06-25,,active,monthly,2023-06-25 00:00:00
1751,4710,1,Basic,9.99,2023-06-29,2023-09-27,churned,monthly,2023-06-29 00:00:00
1752,2942,4,Enterprise,99.99,2023-04-23,,active,monthly,2023-04-23 00:00:00
1753,838,1,Basic,9.99,2023-02-02,,active,monthly,2023-02-02 00:00:00
1754,1860,2,Standard,19.99,2023-12-27,2024-01-26,churned,monthly,2023-12-27 00:00:00
1755,719,1,Basic,9.99,2023-04-17,,active,monthly,2023-04-17 00:00:00
1756,487,3,Premium,49.99,2023-09-24,,active,annual,2023-09-24 00:00:00
1757,1606,4,Enterprise,99.99,2023-10-23,,active,monthly,2023-10-23 00:00:00
1758,3192,1,Basic,9.99,2023-04-05,,active,monthly,2023-04-05 00:00:00
1759,2730,1,Basic,9.99,2023-11-03,2023-12-03,churned,monthly,2023-11-03 00:00:00
1760,4128,1,Basic,9.99,2023-03-09,,active,monthly,2023-03-09 00:00:00
1761,4121,2,Standard,19.99,2023-10-19,,active,monthly,2023-10-19 00:00:00
1762,1109,4,Enterprise,99.99,2023-06-13,,active,annual,2023-06-13 00:00:00
1763,4503,1,Basic,9.99,2023-07-27,2024-07-21,churned,annual,2023-07-27 00:00:00
1764,2773,3,Premium,49.99,2023-05-23,,active,monthly,2023-05-23 00:00:00
1765,4128,4,Enterprise,99.99,2023-03-12,,active,annual,2023-03-12 00:00:00
1766,3723,2,Standard,19.99,2023-08-21,2024-06-16,churned,annual,2023-08-21 00:00:00
1767,757,2,Standard,19.99,2023-03-09,,active,monthly,2023-03-09 00:00:00
1768,4130,2,Standard,19.99,2023-11-14,,active,monthly,2023-11-14 00:00:00
1769,4546,1,Basic,9.99,2023-08-17,2024-06-12,churned,annual,2023-08-17 00:00:00
1770,555,3,Premium,49.99,2023-06-30,,active,annual,2023-06-30 00:00:00
1771,4447,2,Standard,19.99,2023-01-07,2023-06-06,churned,monthly,2023-01-07 00:00:00
1772,3818,1,Basic,9.99,2023-03-26,2023-07-24,churned,annual,2023-03-26 00:00:00
1773,4645,4,Enterprise,99.99,2023-02-17,2023-08-16,churned,annual,2023-02-17 00:00:00
1774,4182,3,Premium,49.99,2023-03-21,,active,annual,2023-03-21 00:00:00
1775,4945,4,Enterprise,99.99,2023-11-08,,active,monthly,2023-11-08 00:00:00
1776,4487,1,Basic,9.99,2023-11-10,,active,annual,2023-11-10 00:00:00
1777,4822,1,Basic,9.99,2023-02-16,2023-11-13,churned,monthly,2023-02-16 00:00:00
1778,1802,2,Standard,19.99,2024-01-18,2024-05-17,churned,annual,2024-01-18 00:00:00
1779,3157,3,Premium,49.99,2023-10-16,2024-05-13,churned,monthly,2023-10-16 00:00:00
1780,3147,1,Basic,9.99,2023-12-20,,active,monthly,2023-12-20 00:00:00
1781,4906,4,Enterprise,99.99,2023-09-06,,active,monthly,2023-09-06 00:00:00
1782,630,4,Enterprise,99.99,2023-06-17,,active,annual,2023-06-17 00:00:00
1783,2443,2,Standard,19.99,2023-01-24,,active,monthly,2023-01-24 00:00:00
1784,829,3,Premium,49.99,2023-02-24,2023-07-24,churned,monthly,2023-02-24 00:00:00
1785,1252,2,Standard,19.99,2023-11-03,2024-07-30,churned,monthly,2023-11-03 00:00:00
1786,4036,3,Premium,49.99,2023-04-05,,active,annual,2023-04-05 00:00:00
1787,2815,1,Basic,9.99,2023-05-08,2024-04-02,churned,annual,2023-05-08 00:00:00
1788,3576,3,Premium,49.99,2023-07-16,2024-06-10,churned,annual,2023-07-16 00:00:00
1789,1340,1,Basic,9.99,2023-03-23,2023-11-18,churned,monthly,2023-03-23 00:00:00
1790,1841,2,Standard,19.99,2023-09-28,,active,annual,2023-09-28 00:00:00
1791,1243,1,Basic,9.99,2023-01-06,2023-10-03,churned,monthly,2023-01-06 00:00:00
1792,2095,2,Standard,19.99,2023-04-17,2023-06-16,churned,monthly,2023-04-17 00:00:00
1793,87,2,Standard,19.99,2023-11-21,2024-11-15,churned,annual,2023-11-21 00:00:00
1794,577,1,Basic,9.99,2023-12-05,2024-01-04,churned,annual,2023-12-05 00:00:00
1795,2910,3,Premium,49.99,2023-12-13,,active,annual,2023-12-13 00:00:00
1796,862,4,Enterprise,99.99,2023-03-18,,active,annual,2023-03-18 00:00:00
1797,1402,3,Premium,49.99,2023-10-27,,active,annual,2023-10-27 00:00:00
1798,2623,2,Standard,19.99,2023-09-18,2024-05-15,churned,annual,2023-09-18 00:00:00
1799,3990,2,Standard,19.99,2023-05-18,,active,annual,2023-05-18 00:00:00
1800,1145,1,Basic,9.99,2023-11-14,,active,annual,2023-11-14 00:00:00
1801,4978,2,Standard,19.99,2023-04-08,,active,monthly,2023-04-08 00:00:00
1802,1959,3,Premium,49.99,2023-02-19,,active,annual,2023-02-19 00:00:00
1803,1987,2,Standard,19.99,2023-01-30,,active,annual,2023-01-30 00:00:00
1804,4554,1,Basic,9.99,2023-07-02,,active,monthly,2023-07-02 00:00:00
1805,861,2,Standard,19.99,2023-07-07,,active,monthly,2023-07-07 00:00:00
1806,1489,2,Standard,19.99,2023-11-22,,active,monthly,2023-11-22 00:00:00
1807,3455,4,Enterprise,99.99,2023-12-06,,active,annual,2023-12-06 00:00:00
1808,1650,4,Enterprise,99.99,2023-03-14,,active,annual,2023-03-14 00:00:00
1809,4971,4,Enterprise,99.99,2023-09-16,2023-12-15,churned,annual,2023-09-16 00:00:00
1810,4134,1,Basic,9.99,2023-05-30,,active,annual,2023-05-30 00:00:00
1811,182,4,Enterprise,99.99,2024-01-24,,active,annual,2024-01-24 00:00:00
1812,1096,3,Premium,49.99,2023-10-27,,active,monthly,2023-10-27 00:00:00
1813,4396,2,Standard,19.99,2023-04-11,2023-08-09,churned,annual,2023-04-11 00:00:00
1814,3415,1,Basic,9.99,2023-04-08,,active,monthly,2023-04-08 00:00:00
1815,4420,3,Premium,49.99,2024-01-15,,active,annual,2024-01-15 00:00:00
1816,2471,2,Standard,19.99,2023-07-10,2023-12-07,churned,monthly,2023-07-10 00:00:00
1817,4923,3,Premium,49.99,2023-01-14,,active,annual,2023-01-14 00:00:00
1818,2875,4,Enterprise,99.99,2023-07-05,2023-09-03,churned,monthly,2023-07-05 00:00:00
1819,2252,1,Basic,9.99,2023-02-08,,active,annual,2023-02-08 00:00:00
1820,4162,3,Premium,49.99,2024-01-10,,active,annual,2024-01-10 00:00:00
1821,1024,2,Standard,19.99,2023-04-10,,active,monthly,2023-04-10 00:00:00
1822,2625,1,Basic,9.99,2023-05-01,,active,annual,2023-05-01 00:00:00
1823,47,3,Premium,49.99,2023-06-22,,active,monthly,2023-06-22 00:00:00
1824,1411,1,Basic,9.99,2023-09-10,,active,annual,2023-09-10 00:00:00
1825,3690,2,Standard,19.99,2023-03-30,,active,monthly,2023-03-30 00:00:00
1826,1636,4,Enterprise,99.99,2023-04-13,2024-03-08,churned,annual,2023-04-13 00:00:00
1827,1408,2,Standard,19.99,2023-06-05,2024-04-30,churned,annual,2023-06-05 00:00:00
1828,581,2,Standard,19.99,2023-02-10,2023-11-07,churned,annual,2023-02-10 00:00:00
1829,4052,4,Enterprise,99.99,2023-09-27,2024-04-24,churned,annual,2023-09-27 00:00:00
1830,305,3,Premium,49.99,2024-01-24,,active,annual,2024-01-24 00:00:00
1831,2070,1,Basic,9.99,2023-11-13,2023-12-13,churned,monthly,2023-11-13 00:00:00
1832,2272,1,Basic,9.99,2023-09-29,,active,annual,2023-09-29 00:00:00
1833,306,3,Premium,49.99,2023-09-05,,active,annual,2023-09-05 00:00:00
1834,2493,1,Basic,9.99,2023-07-05,,active,monthly,2023-07-05 00:00:00
1835,2113,1,Basic,9.99,2023-08-28,,active,monthly,2023-08-28 00:00:00
1836,2771,3,Premium,49.99,2023-03-22,,active,annual,2023-03-22 00:00:00
1837,1242,1,Basic,9.99,2023-08-24,,active,annual,2023-08-24 00:00:00
1838,4333,2,Standard,19.99,2023-06-20,,active,annual,2023-06-20 00:00:00
1839,2588,1,Basic,9.99,2023-05-19,2023-06-18,churned,monthly,2023-05-19 00:00:00
1840,1433,1,Basic,9.99,2023-04-24,,active,monthly,2023-04-24 00:00:00
1841,4198,1,Basic,9.99,2023-01-08,,active,monthly,2023-01-08 00:00:00
1842,2309,1,Basic,9.99,2023-09-26,,active,annual,2023-09-26 00:00:00
1843,657,1,Basic,9.99,2023-09-07,2024-09-01,churned,annual,2023-09-07 00:00:00
1844,661,1,Basic,9.99,2023-11-18,,active,annual,2023-11-18 00:00:00
1845,2869,1,Basic,9.99,2023-08-18,,active,annual,2023-08-18 00:00:00
1846,2508,2,Standard,19.99,2023-09-08,,active,annual,2023-09-08 00:00:00
1847,3047,1,Basic,9.99,2023-11-11,,active,monthly,2023-11-11 00:00:00
1848,4166,3,Premium,49.99,2023-07-23,,active,annual,2023-07-23 00:00:00
1849,2063,3,Premium,49.99,2023-12-13,,active,monthly,2023-12-13 00:00:00
1850,2720,1,Basic,9.99,2023-09-19,2024-05-16,churned,annual,2023-09-19 00:00:00
1851,1516,2,Standard,19.99,2023-07-28,,active,monthly,2023-07-28 00:00:00
1852,2872,1,Basic,9.99,2023-09-10,,active,annual,2023-09-10 00:00:00
1853,2257,1,Basic,9.99,2023-04-30,2023-12-26,churned,monthly,2023-04-30 00:00:00
1854,1028,2,Standard,19.99,2024-01-14,2024-08-11,churned,monthly,2024-01-14 00:00:00
1855,3662,4,Enterprise,99.99,2023-08-08,,active,monthly,2023-08-08 00:00:00
1856,4760,4,Enterprise,99.99,2023-08-20,2023-12-18,churned,annual,2023-08-20 00:00:00
1857,2827,3,Premium,49.99,2023-01-26,,active,monthly,2023-01-26 00:00:00
1858,3176,2,Standard,19.99,2023-07-23,,active,monthly,2023-07-23 00:00:00
1859,817,1,Basic,9.99,2023-05-13,,active,monthly,2023-05-13 00:00:00
1860,1853,1,Basic,9.99,2023-09-13,,active,monthly,2023-09-13 00:00:00
1861,2288,3,Premium,49.99,2023-04-14,,active,monthly,2023-04-14 00:00:00
1862,424,1,Basic,9.99,2023-12-15,,active,annual,2023-12-15 00:00:00
1863,1533,2,Standard,19.99,2023-12-23,,active,monthly,2023-12-23 00:00:00
1864,1589,4,Enterprise,99.99,2023-10-23,2023-12-22,churned,annual,2023-10-23 00:00:00
1865,2385,1,Basic,9.99,2024-01-05,,active,annual,2024-01-05 00:00:00
1866,896,3,Premium,49.99,2024-01-17,,active,annual,2024-01-17 00:00:00
1867,4000,4,Enterprise,99.99,2023-07-05,,active,annual,2023-07-05 00:00:00
1868,573,3,Premium,49.99,2023-06-03,,active,monthly,2023-06-03 00:00:00
1869,1261,2,Standard,19.99,2023-09-30,,active,annual,2023-09-30 00:00:00
1870,2116,2,Standard,19.99,2023-04-05,,active,monthly,2023-04-05 00:00:00
1871,1413,4,Enterprise,99.99,2023-11-12,,active,monthly,2023-11-12 00:00:00
1872,4056,4,Enterprise,99.99,2023-06-23,2023-07-23,churned,monthly,2023-06-23 00:00:00
1873,3369,2,Standard,19.99,2023-04-19,2024-03-14,churned,annual,2023-04-19 00:00:00
1874,4716,2,Standard,19.99,2023-12-31,,active,monthly,2023-12-31 00:00:00
1875,4801,2,Standard,19.99,2023-06-23,2024-03-19,churned,annual,2023-06-23 00:00:00
1876,281,1,Basic,9.99,2023-05-16,2023-10-13,churned,monthly,2023-05-16 00:00:00
1877,1810,4,Enterprise,99.99,2023-11-05,,active,monthly,2023-11-05 00:00:00
1878,1561,1,Basic,9.99,2023-02-22,,active,monthly,2023-02-22 00:00:00
1879,3577,2,Standard,19.99,2023-10-26,,active,monthly,2023-10-26 00:00:00
1880,1501,4,Enterprise,99.99,2023-11-09,,active,annual,2023-11-09 00:00:00
1881,3685,3,Premium,49.99,2023-10-24,,active,monthly,2023-10-24 00:00:00
1882,3651,2,Standard,19.99,2023-11-18,,active,annual,2023-11-18 00:00:00
1883,3801,2,Standard,19.99,2023-12-31,,active,monthly,2023-12-31 00:00:00
1884,4147,1,Basic,9.99,2023-01-30,2023-03-31,churned,annual,2023-01-30 00:00:00
1885,2707,4,Enterprise,99.99,2023-08-08,,active,monthly,2023-08-08 00:00:00
1886,2008,4,Enterprise,99.99,2023-12-05,,active,annual,2023-12-05 00:00:00
1887,1731,1,Basic,9.99,2023-06-01,,active,annual,2023-06-01 00:00:00
1888,4042,3,Premium,49.99,2023-11-30,,active,monthly,2023-11-30 00:00:00
1889,1709,2,Standard,19.99,2023-04-23,,active,annual,2023-04-23 00:00:00
1890,3963,4,Enterprise,99.99,2023-07-13,,active,monthly,2023-07-13 00:00:00
1891,1979,2,Standard,19.99,2023-05-09,,active,annual,2023-05-09 00:00:00
1892,2495,1,Basic,9.99,2023-08-15,,active,monthly,2023-08-15 00:00:00
1893,2731,4,Enterprise,99.99,2023-09-17,,active,monthly,2023-09-17 00:00:00
1894,1259,4,Enterprise,99.99,2023-07-31,2024-02-26,churned,monthly,2023-07-31 00:00:00
1895,3785,2,Standard,19.99,2023-02-04,,active,annual,2023-02-04 00:00:00
1896,2375,3,Premium,49.99,2023-03-12,,active,annual,2023-03-12 00:00:00
1897,354,4,Enterprise,99.99,2023-11-11,2024-01-10,churned,annual,2023-11-11 00:00:00
1898,1706,1,Basic,9.99,2023-08-20,,active,monthly,2023-08-20 00:00:00
1899,2487,4,Enterprise,99.99,2023-07-09,,active,annual,2023-07-09 00:00:00
1900,1734,4,Enterprise,99.99,2023-04-07,,active,monthly,2023-04-07 00:00:00
1901,420,4,Enterprise,99.99,2023-09-21,,active,monthly,2023-09-21 00:00:00
1902,4483,1,Basic,9.99,2023-04-19,,active,monthly,2023-04-19 00:00:00
