account_id,product,start_date,end_date,mrr,quantity,units,bill_period_months,discount
2469,Basic,2024-07-17,,7.4925,2,seats,12,0.25
1390,Basic,2024-01-25,,9.99,3,seats,1,0.0
4875,Basic,2025-05-30,,9.99,1,seats,3,0.0
267,Premium,2024-05-30,,49.99,3,seats,6,0.0
1421,Standard,2025-05-23,2025-08-20,29.99,1,seats,6,0.0
2929,Basic,2025-07-02,,7.992000000000001,1,users,1,0.2
487,Basic,2024-12-26,,7.4925,5,licenses,3,0.25
274,Standard,2024-04-21,,25.4915,3,users,12,0.15
1706,Standard,2025-05-23,,29.99,1,users,3,0.0
1338,Enterprise,2025-11-29,,99.99,1,licenses,3,0.0
4411,Standard,2025-07-30,,22.4925,1,users,1,0.25
742,Standard,2024-09-08,,22.4925,3,users,1,0.25
2565,Standard,2025-08-08,2026-04-20,26.991,1,seats,1,0.1
3942,Enterprise,2024-04-13,,99.99,1,seats,6,0.0
3146,Standard,2024-02-19,2024-06-03,26.991,1,licenses,6,0.1
802,Standard,2024-10-27,,23.992,1,seats,3,0.2
3946,Premium,2024-10-22,2025-05-27,37.4925,1,users,3,0.25
2610,Standard,2025-03-24,,29.99,5,seats,12,0.0
3488,Basic,2025-04-16,2026-02-03,8.4915,1,licenses,12,0.15
4367,Premium,2025-07-19,,49.99,1,licenses,6,0.0
868,Basic,2023-12-30,2024-06-17,9.99,1,users,6,0.0
771,Premium,2025-07-17,2026-06-10,49.99,1,seats,3,0.0
405,Enterprise,2024-04-10,,99.99,1,users,12,0.0
4960,Standard,2023-12-28,,22.4925,1,seats,6,0.25
766,Standard,2024-03-03,,29.99,5,licenses,6,0.0
897,Standard,2025-01-31,,26.991,2,seats,1,0.1
3535,Enterprise,2024-04-27,2024-08-12,99.99,1,licenses,12,0.0
4830,Enterprise,2025-08-31,,84.99149999999999,1,seats,6,0.15
2788,Enterprise,2024-09-19,,84.99149999999999,1,licenses,6,0.15
4125,Premium,2024-05-31,2024-11-12,39.992000000000004,2,licenses,3,0.2
3915,Standard,2025-06-13,2026-03-01,29.99,2,users,12,0.0
1027,Standard,2025-01-28,,22.4925,5,users,6,0.25
3058,Basic,2025-06-17,,9.99,1,users,12,0.0
71,Basic,2024-12-10,,7.992000000000001,5,users,3,0.2
1377,Premium,2025-06-13,,49.99,3,users,12,0.0
1477,Basic,2025-06-16,,9.99,1,seats,1,0.0
2355,Standard,2025-11-23,,23.992,2,users,1,0.2
1395,Enterprise,2025-07-22,,99.99,1,users,1,0.0
432,Premium,2025-05-22,2026-01-22,37.4925,1,licenses,12,0.25
323,Basic,2024-03-17,2024-04-30,8.4915,1,seats,3,0.15
3038,Standard,2025-07-22,2026-03-17,29.99,1,licenses,3,0.0
1821,Enterprise,2023-12-26,2024-01-06,84.99149999999999,1,users,1,0.15
3981,Basic,2024-10-23,,9.99,5,licenses,6,0.0
3425,Basic,2024-09-16,,8.991,1,seats,12,0.1
4307,Premium,2025-11-21,,49.99,2,seats,1,0.0
1638,Premium,2025-09-05,,44.991,5,seats,12,0.1
1827,Basic,2025-05-18,,9.99,1,licenses,3,0.0
2122,Premium,2024-09-17,,49.99,5,seats,1,0.0
3188,Premium,2025-02-15,2025-05-27,44.991,1,users,6,0.1
3850,Enterprise,2024-08-05,,74.99249999999999,1,users,6,0.25
1708,Premium,2025-06-05,,49.99,1,users,6,0.0
570,Enterprise,2024-12-23,2025-10-01,89.991,1,seats,6,0.1
4051,Standard,2025-02-03,,29.99,1,users,3,0.0
4591,Standard,2025-01-25,,29.99,1,users,12,0.0
1379,Standard,2024-12-18,,29.99,1,licenses,6,0.0
3185,Premium,2024-05-02,,49.99,1,users,12,0.0
2404,Premium,2024-11-14,,49.99,2,licenses,3,0.0
4652,Basic,2024-01-02,,9.99,3,users,6,0.0
2181,Basic,2025-12-03,,9.99,3,users,1,0.0
2564,Enterprise,2025-06-11,2025-11-01,99.99,1,licenses,6,0.0
4944,Basic,2024-04-20,,8.991,3,seats,1,0.1
2146,Enterprise,2025-01-28,,79.992,5,users,1,0.2
769,Premium,2024-08-27,,42.4915,1,users,3,0.15
1739,Enterprise,2024-10-27,,99.99,3,users,1,0.0
2879,Enterprise,2024-10-08,,99.99,5,users,6,0.0
1916,Enterprise,2024-11-25,,79.992,1,licenses,1,0.2
3054,Basic,2025-07-07,,7.992000000000001,1,licenses,1,0.2
902,Basic,2024-12-29,2025-08-19,7.992000000000001,3,users,6,0.2
168,Premium,2024-11-29,,44.991,1,users,3,0.1
300,Standard,2024-09-08,,26.991,3,licenses,3,0.1
2013,Standard,2024-10-27,,26.991,5,seats,1,0.1
183,Enterprise,2023-12-20,,99.99,3,seats,12,0.0
1500,Standard,2024-10-12,,26.991,3,licenses,12,0.1
2304,Basic,2024-06-30,,7.992000000000001,3,users,1,0.2
2696,Standard,2024-01-14,,22.4925,1,users,6,0.25
3857,Standard,2025-05-11,,22.4925,1,licenses,12,0.25
4220,Enterprise,2025-11-12,,99.99,5,users,12,0.0
180,Premium,2025-07-17,,39.992000000000004,2,seats,3,0.2
2150,Enterprise,2024-05-27,,79.992,5,users,1,0.2
244,Enterprise,2025-05-10,2025-06-11,74.99249999999999,1,users,12,0.25
1335,Basic,2025-05-24,,8.4915,3,seats,12,0.15
4170,Basic,2024-07-22,2024-10-09,8.991,5,users,3,0.1
1672,Standard,2025-09-05,,29.99,3,users,12,0.0
2523,Premium,2024-10-18,,49.99,1,seats,3,0.0
4845,Standard,2024-01-16,,29.99,1,licenses,1,0.0
4928,Basic,2025-02-20,,8.4915,3,users,1,0.15
3684,Basic,2024-04-02,2025-02-12,9.99,3,users,12,0.0
1556,Basic,2025-03-17,,8.4915,1,users,6,0.15
1901,Premium,2025-10-12,,37.4925,5,licenses,3,0.25
618,Enterprise,2024-10-08,,74.99249999999999,1,users,1,0.25
3088,Premium,2024-01-12,2024-12-08,42.4915,3,seats,3,0.15
844,Enterprise,2024-04-21,,79.992,1,licenses,6,0.2
4187,Basic,2025-12-05,2026-07-23,7.4925,1,seats,6,0.25
3900,Basic,2024-10-10,,9.99,2,seats,3,0.0
1668,Basic,2024-06-24,,7.4925,1,users,1,0.25
1306,Enterprise,2024-06-13,2025-01-12,84.99149999999999,1,licenses,3,0.15
2425,Premium,2025-11-06,,49.99,2,seats,6,0.0
4230,Premium,2024-02-19,,39.992000000000004,1,seats,3,0.2
617,Enterprise,2024-09-29,,79.992,1,licenses,1,0.2
4914,Enterprise,2025-06-14,,89.991,2,seats,1,0.1
128,Basic,2025-11-19,2026-01-20,8.991,1,licenses,3,0.1
1436,Enterprise,2024-01-18,,99.99,1,users,3,0.0
1789,Premium,2024-03-01,,39.992000000000004,1,users,12,0.2
4276,Enterprise,2025-09-14,2026-02-13,74.99249999999999,5,licenses,1,0.25
1169,Premium,2024-02-02,,49.99,2,licenses,3,0.0
153,Basic,2025-04-22,,9.99,1,seats,3,0.0
4517,Premium,2024-10-18,,39.992000000000004,1,seats,12,0.2
4998,Enterprise,2025-12-06,2026-05-06,99.99,2,users,12,0.0
1090,Premium,2024-12-11,,39.992000000000004,2,users,1,0.2
4107,Basic,2024-11-25,,9.99,5,seats,12,0.0
1992,Enterprise,2024-07-02,,99.99,1,licenses,6,0.0
4670,Enterprise,2025-03-27,,99.99,5,users,12,0.0
3368,Standard,2025-07-29,2025-08-18,26.991,2,users,3,0.1
4951,Enterprise,2024-04-16,2024-10-24,84.99149999999999,1,licenses,6,0.15
3970,Standard,2025-10-16,,29.99,3,licenses,3,0.0
3170,Standard,2024-10-12,,29.99,1,users,3,0.0
3416,Enterprise,2024-08-29,,84.99149999999999,3,users,1,0.15
1450,Standard,2024-11-15,,25.4915,3,licenses,6,0.15
1265,Standard,2025-01-12,,23.992,2,users,3,0.2
4555,Enterprise,2024-09-01,,99.99,2,seats,12,0.0
2467,Basic,2025-03-21,,9.99,3,users,3,0.0
4981,Standard,2025-01-05,2025-10-03,23.992,1,licenses,1,0.2
694,Standard,2024-10-20,2024-10-23,29.99,1,users,3,0.0
407,Enterprise,2025-07-09,,79.992,5,seats,12,0.2
2499,Standard,2025-02-18,,25.4915,1,seats,1,0.15
2462,Basic,2025-05-11,,8.4915,2,users,1,0.15
1248,Enterprise,2025-11-03,,84.99149999999999,2,licenses,3,0.15
2681,Enterprise,2025-06-26,,79.992,5,seats,6,0.2
2432,Basic,2024-03-11,,7.992000000000001,1,seats,6,0.2
4249,Standard,2024-12-27,,29.99,3,users,3,0.0
3495,Enterprise,2024-03-09,,84.99149999999999,3,users,1,0.15
1025,Basic,2024-10-21,,9.99,1,users,6,0.0
2986,Standard,2024-09-03,,26.991,1,licenses,1,0.1
3528,Premium,2025-07-03,,39.992000000000004,5,licenses,12,0.2
2379,Basic,2025-03-28,,9.99,2,users,6,0.0
988,Standard,2025-04-20,,23.992,1,users,6,0.2
2587,Enterprise,2025-11-23,2026-08-01,89.991,1,licenses,1,0.1
1390,Basic,2024-12-13,2025-07-16,9.99,3,licenses,12,0.0
1470,Basic,2023-12-26,,8.4915,5,licenses,3,0.15
4896,Basic,2024-06-26,,9.99,2,seats,3,0.0
1556,Premium,2025-02-09,,49.99,1,users,3,0.0
2348,Basic,2024-07-19,,8.991,5,licenses,6,0.1
3408,Standard,2025-01-18,,29.99,5,users,3,0.0
3388,Premium,2024-03-24,2024-11-21,39.992000000000004,1,licenses,1,0.2
4566,Premium,2024-07-30,,39.992000000000004,1,licenses,1,0.2
4859,Premium,2025-03-07,,49.99,1,seats,1,0.0
4957,Basic,2024-07-03,2024-12-28,8.4915,5,seats,6,0.15
782,Premium,2025-03-15,,37.4925,3,users,12,0.25
2997,Standard,2024-10-25,2025-07-04,22.4925,2,seats,1,0.25
415,Premium,2024-04-14,2024-04-21,39.992000000000004,1,users,1,0.2
2554,Basic,2025-11-18,,9.99,3,licenses,6,0.0
4473,Standard,2025-09-14,,29.99,5,seats,3,0.0
4822,Enterprise,2025-06-25,,79.992,5,seats,12,0.2
1955,Premium,2024-01-06,,39.992000000000004,5,licenses,12,0.2
173,Enterprise,2025-07-04,,99.99,3,licenses,1,0.0
2769,Basic,2025-02-20,,7.992000000000001,3,seats,12,0.2
1669,Standard,2024-10-05,2024-11-03,29.99,3,users,6,0.0
2458,Premium,2024-07-09,,49.99,2,users,1,0.0
349,Enterprise,2024-04-05,2025-03-19,79.992,1,licenses,1,0.2
760,Premium,2025-09-17,2026-09-01,37.4925,1,users,3,0.25
3102,Basic,2024-12-28,,8.4915,1,licenses,1,0.15
386,Premium,2024-10-24,2025-09-26,49.99,1,licenses,3,0.0
3304,Basic,2024-08-28,,7.992000000000001,1,seats,6,0.2
149,Premium,2024-03-31,,39.992000000000004,1,users,3,0.2
3911,Premium,2023-12-09,,44.991,5,licenses,6,0.1
465,Standard,2025-09-16,,29.99,1,users,3,0.0
602,Premium,2024-04-25,,37.4925,2,users,3,0.25
3344,Standard,2025-06-05,2026-05-31,22.4925,3,users,12,0.25
23,Premium,2025-11-23,2026-06-08,49.99,5,licenses,3,0.0
2468,Basic,2024-11-19,,8.4915,2,seats,3,0.15
1771,Enterprise,2025-10-18,,74.99249999999999,1,users,12,0.25
1938,Basic,2024-10-27,2024-11-01,9.99,1,seats,12,0.0
4350,Basic,2025-03-09,,8.4915,3,licenses,12,0.15
989,Basic,2024-04-15,2024-06-15,9.99,1,licenses,3,0.0
1944,Basic,2024-11-28,2025-10-06,9.99,1,seats,3,0.0
1639,Enterprise,2024-05-03,,84.99149999999999,1,seats,6,0.15
919,Standard,2025-10-25,2026-07-26,26.991,1,seats,12,0.1
3797,Premium,2025-02-07,,49.99,1,licenses,12,0.0
4838,Standard,2025-01-14,,25.4915,3,users,1,0.15
2338,Premium,2024-06-28,2025-04-10,49.99,5,licenses,3,0.0
990,Enterprise,2024-03-02,,99.99,1,users,6,0.0
2705,Enterprise,2025-06-29,,84.99149999999999,5,users,12,0.15
1224,Basic,2024-03-15,,9.99,5,users,12,0.0
3113,Basic,2024-10-14,2025-05-18,7.4925,1,users,3,0.25
4439,Enterprise,2024-09-04,2025-04-22,74.99249999999999,5,seats,1,0.25
3454,Enterprise,2025-07-25,2025-08-27,99.99,3,users,1,0.0
223,Basic,2025-05-17,,9.99,2,seats,6,0.0
739,Enterprise,2025-09-01,,99.99,1,licenses,12,0.0
3605,Basic,2025-07-27,2025-12-29,9.99,1,seats,6,0.0
4840,Premium,2024-09-10,,49.99,5,users,6,0.0
2165,Premium,2025-08-29,,49.99,5,users,3,0.0
4781,Basic,2024-08-22,2024-10-02,7.4925,5,licenses,6,0.25
4716,Enterprise,2025-02-02,,89.991,3,seats,12,0.1
3520,Premium,2025-08-02,,49.99,1,licenses,12,0.0
4975,Enterprise,2024-03-04,,89.991,2,licenses,6,0.1
57,Premium,2025-10-17,,49.99,5,licenses,12,0.0
3918,Enterprise,2024-05-30,,74.99249999999999,1,licenses,1,0.25
822,Standard,2025-11-10,,26.991,2,seats,3,0.1
1778,Standard,2023-12-31,,23.992,2,seats,3,0.2
1092,Standard,2025-02-13,,29.99,3,seats,12,0.0
2640,Standard,2024-10-28,,26.991,2,licenses,3,0.1
4864,Standard,2025-06-20,,29.99,3,licenses,6,0.0
1307,Standard,2024-02-08,2024-04-18,29.99,5,seats,6,0.0
178,Basic,2024-01-01,,9.99,2,licenses,6,0.0
1548,Standard,2024-06-26,,29.99,1,users,3,0.0
4053,Basic,2024-03-24,2025-03-04,8.991,1,users,3,0.1
689,Premium,2023-12-31,,44.991,1,users,6,0.1
2651,Enterprise,2025-05-14,,99.99,1,seats,1,0.0
31,Enterprise,2025-03-30,2025-06-18,99.99,2,licenses,6,0.0
1234,Standard,2024-09-02,,29.99,1,seats,12,0.0
3393,Basic,2024-10-21,,7.992000000000001,2,seats,12,0.2
3629,Basic,2024-05-14,,9.99,2,seats,3,0.0
2745,Premium,2024-03-08,,49.99,1,licenses,3,0.0
2357,Basic,2024-02-20,,7.992000000000001,1,licenses,1,0.2
440,Standard,2025-03-05,2026-01-31,22.4925,2,users,12,0.25
3006,Standard,2024-08-29,,29.99,3,seats,12,0.0
3521,Standard,2025-10-27,2026-05-23,29.99,3,licenses,1,0.0
2924,Enterprise,2024-10-11,,99.99,3,users,6,0.0
2190,Premium,2024-02-14,,49.99,3,seats,12,0.0
4810,Enterprise,2024-04-03,,99.99,3,licenses,6,0.0
4146,Enterprise,2024-04-12,,99.99,1,seats,1,0.0
2311,Standard,2024-10-06,,26.991,1,seats,3,0.1
1045,Standard,2024-04-11,,26.991,1,seats,3,0.1
827,Standard,2024-01-30,,29.99,1,licenses,1,0.0
2362,Premium,2025-03-24,2026-03-18,49.99,1,licenses,3,0.0
3690,Enterprise,2025-07-19,,74.99249999999999,3,licenses,3,0.25
2492,Enterprise,2025-06-13,,79.992,1,users,6,0.2
3258,Enterprise,2025-10-02,,74.99249999999999,3,licenses,12,0.25
1158,Standard,2024-09-01,,25.4915,5,users,3,0.15
474,Premium,2025-09-28,,49.99,2,licenses,6,0.0
632,Standard,2024-04-26,,26.991,1,users,6,0.1
4711,Premium,2025-11-11,,49.99,3,users,12,0.0
3636,Premium,2025-05-23,,42.4915,1,seats,12,0.15
3644,Standard,2024-10-28,,29.99,3,seats,3,0.0
4702,Standard,2025-09-12,,29.99,1,seats,12,0.0
3430,Premium,2025-01-14,,39.992000000000004,3,users,6,0.2
2276,Premium,2024-01-25,,44.991,1,users,12,0.1
2937,Enterprise,2025-08-26,,99.99,1,users,6,0.0
3531,Premium,2025-11-29,2026-08-25,44.991,1,licenses,1,0.1
3400,Standard,2024-01-07,2024-02-13,26.991,2,users,6,0.1
2092,Premium,2025-07-02,2025-11-11,37.4925,1,users,1,0.25
563,Enterprise,2025-12-01,2026-03-15,99.99,3,users,6,0.0
4378,Enterprise,2024-06-30,,74.99249999999999,1,users,1,0.25
344,Basic,2025-11-16,,8.991,1,seats,12,0.1
2444,Premium,2025-05-03,,44.991,1,seats,3,0.1
371,Premium,2024-06-01,,42.4915,1,seats,1,0.15
4987,Premium,2025-05-03,,42.4915,1,licenses,1,0.15
3550,Basic,2024-04-05,,7.4925,3,users,12,0.25
1106,Premium,2025-07-03,,49.99,1,users,6,0.0
3189,Premium,2025-02-04,,49.99,2,seats,1,0.0
2900,Enterprise,2025-02-03,,99.99,3,users,12,0.0
4082,Standard,2024-01-13,2024-07-04,25.4915,5,licenses,6,0.15
370,Standard,2025-12-05,2026-10-17,29.99,1,seats,12,0.0
363,Standard,2024-12-09,,25.4915,1,users,1,0.15
4265,Premium,2024-08-14,2025-01-21,49.99,1,seats,1,0.0
790,Enterprise,2024-08-11,,89.991,2,users,12,0.1
4995,Premium,2024-02-03,,42.4915,2,licenses,1,0.15
2190,Standard,2025-12-03,,22.4925,5,seats,3,0.25
4968,Premium,2023-12-24,,49.99,1,licenses,12,0.0
3443,Standard,2024-02-13,,29.99,2,seats,3,0.0
2954,Enterprise,2025-06-20,,74.99249999999999,2,users,6,0.25
4230,Standard,2024-09-08,2024-09-10,26.991,2,seats,1,0.1
4837,Standard,2024-11-21,2025-08-20,22.4925,1,users,1,0.25
4431,Standard,2025-07-09,,22.4925,1,users,6,0.25
4614,Premium,2024-03-09,,37.4925,1,users,12,0.25
1252,Standard,2024-08-22,,29.99,5,users,3,0.0
976,Enterprise,2025-07-04,,99.99,2,licenses,1,0.0
4696,Basic,2023-12-12,,7.4925,2,users,1,0.25
2235,Enterprise,2024-01-19,,99.99,2,users,1,0.0
4759,Premium,2025-09-25,,44.991,2,users,6,0.1
2572,Premium,2024-04-08,,37.4925,3,licenses,3,0.25
326,Enterprise,2024-08-20,,99.99,3,seats,3,0.0
2625,Enterprise,2024-05-14,,99.99,3,licenses,1,0.0
3200,Standard,2024-05-22,2024-10-04,25.4915,3,users,12,0.15
3368,Standard,2025-06-30,,23.992,2,users,1,0.2
650,Standard,2024-04-08,,29.99,1,seats,3,0.0
4937,Basic,2025-09-07,,7.4925,3,seats,6,0.25
1268,Enterprise,2024-07-01,,74.99249999999999,1,licenses,1,0.25
4002,Basic,2024-11-04,,7.4925,3,seats,12,0.25
971,Basic,2024-04-15,2024-12-18,7.4925,1,licenses,12,0.25
4546,Standard,2024-05-19,,29.99,1,users,12,0.0
4190,Enterprise,2024-03-24,,99.99,1,licenses,6,0.0
2591,Basic,2024-07-22,,8.4915,3,users,12,0.15
4249,Standard,2024-12-25,,26.991,1,users,3,0.1
3623,Standard,2025-06-15,,23.992,1,seats,1,0.2
2646,Premium,2024-02-28,2024-08-09,44.991,5,seats,6,0.1
2929,Standard,2024-06-17,,25.4915,5,licenses,1,0.15
1824,Premium,2025-03-12,2025-09-17,42.4915,3,seats,6,0.15
858,Basic,2025-10-02,,8.991,1,licenses,6,0.1
839,Standard,2024-02-12,,22.4925,1,seats,3,0.25
3282,Enterprise,2025-01-08,,89.991,3,licenses,1,0.1
612,Basic,2024-09-01,,8.4915,1,seats,12,0.15
1902,Premium,2024-12-06,,49.99,1,users,6,0.0
3876,Premium,2025-04-13,,44.991,5,users,1,0.1
2443,Basic,2024-09-20,2024-11-28,8.4915,1,users,1,0.15
1792,Enterprise,2025-08-07,,89.991,1,users,3,0.1
1313,Standard,2025-04-11,2025-10-30,25.4915,5,seats,12,0.15
310,Standard,2025-01-01,,23.992,5,users,1,0.2
1341,Standard,2025-06-10,,26.991,5,users,3,0.1
566,Premium,2024-06-04,2025-01-12,37.4925,2,seats,6,0.25
3823,Standard,2025-02-11,,22.4925,2,licenses,6,0.25
2086,Enterprise,2025-08-03,,79.992,3,users,3,0.2
4463,Premium,2024-03-04,,39.992000000000004,3,seats,1,0.2
3480,Basic,2025-12-03,,9.99,1,seats,12,0.0
4208,Basic,2024-05-07,,7.992000000000001,1,seats,12,0.2
1868,Premium,2024-01-23,,39.992000000000004,1,licenses,6,0.2
4840,Premium,2023-12-27,,44.991,1,seats,3,0.1
1053,Standard,2025-02-14,,29.99,1,seats,12,0.0
1242,Enterprise,2025-11-06,,79.992,3,users,6,0.2
1534,Basic,2024-10-07,,8.991,1,licenses,3,0.1
3093,Enterprise,2024-09-17,,99.99,1,users,12,0.0
3229,Standard,2025-06-11,,29.99,1,seats,6,0.0
1095,Standard,2024-03-18,,29.99,1,seats,6,0.0
3586,Enterprise,2024-10-01,,84.99149999999999,5,seats,3,0.15
769,Enterprise,2024-03-17,2024-06-02,79.992,1,users,12,0.2
3307,Basic,2025-02-09,2025-05-05,9.99,1,users,6,0.0
514,Enterprise,2024-10-28,,89.991,1,seats,6,0.1
3088,Basic,2024-05-23,,8.991,1,users,1,0.1
1788,Basic,2024-02-17,,8.4915,5,users,6,0.15
2917,Standard,2024-07-27,,26.991,1,seats,3,0.1
2447,Basic,2025-04-29,,7.4925,3,users,1,0.25
21,Standard,2024-12-20,2025-04-06,22.4925,1,users,6,0.25
2096,Enterprise,2025-07-15,2026-04-16,99.99,3,seats,12,0.0
2464,Enterprise,2025-04-11,2025-10-13,99.99,2,licenses,3,0.0
686,Premium,2025-02-10,,49.99,1,users,12,0.0
761,Basic,2023-12-24,,8.991,3,licenses,6,0.1
3823,Premium,2025-10-02,2026-09-20,49.99,1,seats,3,0.0
4778,Premium,2025-04-01,,39.992000000000004,2,users,6,0.2
777,Standard,2023-12-22,,29.99,3,seats,1,0.0
490,Basic,2025-04-01,2025-07-16,8.4915,1,users,12,0.15
755,Basic,2025-04-16,,8.4915,2,seats,6,0.15
852,Basic,2024-05-24,2025-01-13,9.99,1,licenses,12,0.0
3321,Premium,2025-02-01,2025-09-22,37.4925,1,users,12,0.25
4489,Basic,2024-09-24,,7.992000000000001,1,seats,3,0.2
591,Premium,2025-06-06,,49.99,1,users,6,0.0
273,Basic,2025-05-21,2026-02-03,8.991,1,licenses,3,0.1
2746,Basic,2025-07-18,2025-09-05,9.99,1,seats,6,0.0
224,Enterprise,2024-08-02,2025-01-11,99.99,1,users,12,0.0
4824,Standard,2025-08-31,,26.991,2,seats,1,0.1
1686,Standard,2025-07-21,,29.99,1,seats,3,0.0
2618,Standard,2025-06-01,,29.99,1,users,3,0.0
1146,Basic,2024-01-27,,7.4925,1,seats,1,0.25
933,Standard,2024-06-07,,29.99,3,seats,6,0.0
1577,Standard,2024-11-29,2025-06-11,29.99,1,seats,3,0.0
1993,Premium,2024-10-11,,49.99,1,seats,6,0.0
2493,Standard,2025-02-04,,29.99,3,users,12,0.0
3508,Basic,2025-03-11,,8.991,2,seats,3,0.1
2193,Standard,2024-04-18,,29.99,2,users,1,0.0
3880,Standard,2024-01-29,,23.992,5,users,6,0.2
1453,Enterprise,2024-12-07,,74.99249999999999,1,users,3,0.25
1455,Enterprise,2024-11-22,,84.99149999999999,1,users,12,0.15
3998,Enterprise,2024-11-23,,74.99249999999999,5,licenses,3,0.25
497,Enterprise,2025-02-02,2025-10-03,74.99249999999999,1,seats,12,0.25
2042,Enterprise,2025-06-26,,89.991,1,users,6,0.1
3558,Premium,2024-12-25,2025-10-19,39.992000000000004,5,licenses,3,0.2
3341,Standard,2025-03-26,2025-07-08,23.992,2,users,6,0.2
4853,Standard,2025-08-23,,29.99,1,licenses,6,0.0
3750,Enterprise,2024-03-06,,99.99,1,users,3,0.0
1741,Premium,2024-05-24,,39.992000000000004,2,seats,12,0.2
4733,Basic,2025-08-25,,8.4915,1,users,12,0.15
4633,Enterprise,2024-03-16,,74.99249999999999,3,licenses,3,0.25
633,Enterprise,2024-12-09,,79.992,3,seats,1,0.2
832,Enterprise,2023-12-26,,99.99,1,seats,3,0.0
4073,Standard,2025-07-26,,26.991,5,seats,12,0.1
34,Basic,2024-06-05,,7.4925,2,licenses,6,0.25
157,Standard,2025-02-28,,29.99,1,seats,12,0.0
2339,Enterprise,2024-04-09,,74.99249999999999,2,users,3,0.25
1507,Premium,2025-07-12,,37.4925,5,seats,6,0.25
3184,Premium,2024-10-17,2025-01-23,42.4915,1,users,6,0.15
1137,Premium,2025-04-30,,42.4915,1,licenses,1,0.15
655,Basic,2024-02-18,,8.991,5,users,3,0.1
4647,Enterprise,2024-03-11,,79.992,1,users,1,0.2
4512,Standard,2025-01-04,2025-03-02,29.99,1,users,3,0.0
881,Standard,2024-05-01,2024-11-23,22.4925,5,seats,6,0.25
4651,Premium,2025-09-14,2026-01-11,49.99,1,seats,1,0.0
3902,Enterprise,2024-02-03,,79.992,1,licenses,12,0.2
823,Premium,2024-05-09,,39.992000000000004,1,seats,1,0.2
509,Basic,2024-07-19,,9.99,1,users,12,0.0
4460,Basic,2024-10-22,2025-03-16,8.4915,5,licenses,1,0.15
4836,Basic,2025-10-19,,7.992000000000001,1,seats,1,0.2
1234,Enterprise,2025-08-07,,84.99149999999999,1,licenses,12,0.15
593,Basic,2025-02-11,2025-05-25,9.99,3,licenses,3,0.0
2697,Premium,2025-06-30,,49.99,1,seats,6,0.0
612,Enterprise,2023-12-25,,79.992,1,users,1,0.2
4848,Basic,2024-05-29,,9.99,1,users,3,0.0
811,Basic,2025-08-10,2025-10-19,7.4925,5,seats,12,0.25
4776,Premium,2025-07-21,,44.991,5,seats,1,0.1
1324,Basic,2025-09-03,2026-06-04,8.991,5,users,6,0.1
2598,Standard,2023-12-24,2024-10-31,29.99,2,users,12,0.0
4179,Premium,2024-11-12,,44.991,1,licenses,12,0.1
588,Standard,2025-10-29,,26.991,1,licenses,1,0.1
911,Enterprise,2024-04-24,,99.99,1,licenses,1,0.0
1244,Basic,2025-02-19,,9.99,5,seats,6,0.0
676,Premium,2025-01-01,2025-11-03,39.992000000000004,2,licenses,3,0.2
1520,Enterprise,2024-10-16,,74.99249999999999,1,users,1,0.25
1370,Premium,2024-02-04,,49.99,1,seats,3,0.0
1139,Premium,2024-07-26,,49.99,5,users,6,0.0
4783,Premium,2024-09-26,,49.99,3,licenses,6,0.0
4898,Standard,2025-11-05,,25.4915,5,licenses,1,0.15
2792,Enterprise,2024-12-15,,89.991,1,users,12,0.1
2983,Premium,2025-06-01,,39.992000000000004,1,users,3,0.2
1279,Enterprise,2025-07-23,,99.99,2,users,12,0.0
213,Premium,2025-11-28,,39.992000000000004,1,seats,12,0.2
2409,Premium,2025-04-23,2025-11-03,42.4915,5,users,1,0.15
1475,Premium,2023-12-20,,37.4925,1,seats,1,0.25
29,Enterprise,2024-05-31,,79.992,1,seats,12,0.2
3981,Standard,2025-11-29,,29.99,1,licenses,3,0.0
912,Basic,2024-01-31,2024-05-28,9.99,3,seats,6,0.0
1483,Standard,2025-02-19,2025-07-12,26.991,1,seats,3,0.1
4310,Standard,2024-03-26,,29.99,1,seats,6,0.0
2236,Basic,2024-05-18,,8.4915,1,seats,1,0.15
3056,Basic,2025-03-29,,9.99,1,seats,1,0.0
2611,Enterprise,2025-06-21,,84.99149999999999,3,seats,3,0.15
63,Enterprise,2025-08-08,,79.992,1,users,6,0.2
4560,Basic,2024-06-18,2024-08-23,8.4915,1,seats,12,0.15
195,Premium,2024-03-10,,37.4925,5,users,1,0.25
1988,Premium,2024-03-19,,37.4925,1,licenses,1,0.25
784,Premium,2024-08-13,,37.4925,2,users,6,0.25
1056,Basic,2025-09-10,,7.992000000000001,3,licenses,3,0.2
1830,Basic,2025-04-23,,8.991,3,licenses,12,0.1
205,Standard,2024-05-14,,29.99,5,seats,12,0.0
798,Standard,2025-03-25,,29.99,5,users,12,0.0
4885,Basic,2025-01-01,,9.99,2,users,6,0.0
4853,Premium,2024-05-28,,49.99,3,licenses,1,0.0
6,Enterprise,2024-05-05,,79.992,1,users,12,0.2
1256,Enterprise,2024-11-15,2024-12-10,89.991,1,users,1,0.1
3766,Standard,2024-08-30,,29.99,2,seats,3,0.0
680,Enterprise,2025-07-12,,99.99,1,users,6,0.0
4589,Basic,2024-04-14,,9.99,1,users,6,0.0
1802,Basic,2025-05-21,,8.991,3,licenses,6,0.1
